year,date,venue,city_state,imageUrl,net_link
2000,"July 4, 2000",E Centre,"Camden, NJ",/images/2000-07-04.png,https://phish.net/setlists/phish-july-04-2000-e-centre-camden-nj-usa.html
2000,"July 6, 2000",Molson Amphitheatre,"Toronto, Canada",/images/2000-07-06.png,https://phish.net/setlists/phish-july-06-2000-molson-amphitheatre-toronto-ontario-canada.html
2000,"July 7, 2000",Star Lake Amphitheatre,"Burgettstown, PA",/images/2000-07-07.png,https://phish.net/setlists/phish-july-07-2000-star-lake-amphitheatre-burgettstown-pa-usa.html
2000,"July 8, 2000",Alpine Valley,"East Troy, WI",/images/2000-07-08.png,https://phish.net/setlists/phish-july-08-2000-alpine-valley-music-theatre-east-troy-wi-usa.html
2000,"July 10, 2000",Deer Creek,"Noblesville, IN",/images/2000-07-10.png,https://phish.net/setlists/phish-july-10-2000-deer-creek-music-center-noblesville-in-usa.html
2000,"July 11, 2000",Deer Creek,"Noblesville, IN",/images/2000-07-11.png,https://phish.net/setlists/phish-july-11-2000-deer-creek-music-center-noblesville-in-usa.html
2000,"July 12, 2000",Deer Creek,"Noblesville, IN",/images/2000-07-12.png,https://phish.net/setlists/phish-july-12-2000-deer-creek-music-center-noblesville-in-usa.html
2000,"July 14, 2000",Polaris Amphitheater,"Columbus, OH",/images/2000-07-14.png,https://phish.net/setlists/phish-july-14-2000-polaris-amphitheater-columbus-oh-usa.html
2000,"July 15, 2000",Polaris Amphitheater,"Columbus, OH",/images/2000-07-15.png,https://phish.net/setlists/phish-july-15-2000-polaris-amphitheater-columbus-oh-usa.html
2000,"September 8, 2000",Pepsi Arena,"Albany, NY",/images/2000-09-08.png,https://phish.net/setlists/phish-september-08-2000-pepsi-arena-albany-ny-usa.html
2000,"September 9, 2000",Pepsi Arena,"Albany, NY",/images/2000-09-09.png,https://phish.net/setlists/phish-september-09-2000-pepsi-arena-albany-ny-usa.html
2000,"September 11, 2000",Tweeter Center,"Mansfield, MA",/images/2000-09-11.png,https://phish.net/setlists/phish-september-11-2000-tweeter-center-mansfield-ma-usa.html
2000,"September 12, 2000",Tweeter Center,"Mansfield, MA",/images/2000-09-12.png,https://phish.net/setlists/phish-september-12-2000-tweeter-center-mansfield-ma-usa.html
2000,"September 14, 2000",Darien Lake Performing Arts Center,"Darien Center, NY",/images/2000-09-14.png,https://phish.net/setlists/phish-september-14-2000-darien-lake-performing-arts-center-darien-center-ny-usa.html
2000,"September 15, 2000",Hersheypark Stadium,"Hershey, PA",/images/2000-09-15.png,https://phish.net/setlists/phish-september-15-2000-hersheypark-stadium-hershey-pa-usa.html
2000,"September 17, 2000",Merriweather Post Pavilion,"Columbia, MD",/images/2000-09-17.png,https://phish.net/setlists/phish-september-17-2000-merriweather-post-pavilion-columbia-md-usa.html
2000,"September 18, 2000",Blossom Music Center,"Cuyahoga Falls, OH",/images/2000-09-18.png,https://phish.net/setlists/phish-september-18-2000-blossom-music-center-cuyahoga-falls-oh-usa.html
2000,"September 20, 2000",Riverbend Music Center,"Cincinnati, OH",/images/2000-09-20.png,https://phish.net/setlists/phish-september-20-2000-riverbend-music-center-cincinnati-oh-usa.html
2000,"September 22, 2000",Allstate Arena,"Rosemont, IL",/images/2000-09-22.png,https://phish.net/setlists/phish-september-22-2000-allstate-arena-rosemont-il-usa.html
2000,"September 23, 2000",Allstate Arena,"Rosemont, IL",/images/2000-09-23.png,https://phish.net/setlists/phish-september-23-2000-allstate-arena-rosemont-il-usa.html
2000,"September 24, 2000",Target Center,"Minneapolis, MN",/images/2000-09-24.JPG,https://phish.net/setlists/phish-september-24-2000-target-center-minneapolis-mn-usa.html
2000,"September 25, 2000",Sandstone Amphitheatre,"Bonner Springs, KS",/images/2000-09-25.png,https://phish.net/setlists/phish-september-25-2000-sandstone-amphitheatre-bonner-springs-ks-usa.html
2000,"September 27, 2000",Fiddler'S Green,"Englewood, CO",/images/2000-09-27.png,https://phish.net/setlists/phish-september-27-2000-fiddlers-green-englewood-co-usa.html
2000,"September 29, 2000",Thomas & Mack Center,"Las Vegas, NV",/images/2000-09-29.png,https://phish.net/setlists/phish-september-29-2000-thomas-mack-center-las-vegas-nv-usa.html
2000,"September 30, 2000",Thomas & Mack Center,"Las Vegas, NV",/images/2000-09-30.png,https://phish.net/setlists/phish-september-30-2000-thomas-mack-center-las-vegas-nv-usa.html
2000,"October 1, 2000",Desert Sky Pavilion,"Phoenix, AZ",/images/2000-10-01.png,https://phish.net/setlists/phish-october-01-2000-desert-sky-pavilion-phoenix-az-usa.html
2000,"October 4, 2000",Coors Amphitheatre,"Chula Vista, CA",/images/2000-10-04.png,https://phish.net/setlists/phish-october-04-2000-coors-amphitheatre-chula-vista-ca-usa.html
2000,"October 5, 2000",Verizon Wireless Amphitheater,"Irvine, CA",/images/2000-10-05.png,https://phish.net/setlists/phish-october-05-2000-verizon-wireless-amphitheater-irvine-ca-usa.html
2000,"October 6, 2000",Shoreline Amphitheatre,"Mountain View, CA",/images/2000-10-06.png,https://phish.net/setlists/phish-october-06-2000-shoreline-amphitheatre-mountain-view-ca-usa.html
2000,"October 7, 2000",Shoreline Amphitheatre,"Mountain View, CA",/images/2000-10-07.png,https://phish.net/setlists/phish-october-07-2000-shoreline-amphitheatre-mountain-view-ca-usa.html
2002,"December 31, 2002",Madison Square Garden,"New York, NY",/images/2002-12-31.png,https://phish.net/setlists/phish-december-31-2002-madison-square-garden-new-york-ny-usa.html
2003,"January 2, 2003",Hampton Coliseum,"Hampton, VA",/images/2003-01-02.png,https://phish.net/setlists/phish-january-02-2003-hampton-coliseum-hampton-va-usa.html
2003,"January 3, 2003",Hampton Coliseum,"Hampton, VA",/images/2003-01-03.png,https://phish.net/setlists/phish-january-03-2003-hampton-coliseum-hampton-va-usa.html
2003,"January 4, 2003",Hampton Coliseum,"Hampton, VA",/images/2003-01-04.png,https://phish.net/setlists/phish-january-04-2003-hampton-coliseum-hampton-va-usa.html
2003,"February 14, 2003",Great Western Forum,"Inglewood, CA",/images/2003-02-14.png,https://phish.net/setlists/phish-february-14-2003-great-western-forum-inglewood-ca-usa.html
2003,"February 15, 2003",Thomas & Mack Center,"Las Vegas, NV",/images/2003-02-15.png,https://phish.net/setlists/phish-february-15-2003-thomas-mack-center-las-vegas-nv-usa.html
2003,"February 16, 2003",Thomas & Mack Center,"Las Vegas, NV",/images/2003-02-16.png,https://phish.net/setlists/phish-february-16-2003-thomas-mack-center-las-vegas-nv-usa.html
2003,"February 18, 2003",Pepsi Center,"Denver, CO",/images/2003-02-18.png,https://phish.net/setlists/phish-february-18-2003-pepsi-center-denver-co-usa.html
2003,"February 20, 2003",Allstate Arena,"Rosemont, IL",/images/2003-02-20.png,https://phish.net/setlists/phish-february-20-2003-allstate-arena-rosemont-il-usa.html
2003,"February 21, 2003",U.S. Bank Arena,"Cincinnati, OH",/images/2003-02-21.png,https://phish.net/setlists/phish-february-21-2003-us-bank-arena-cincinnati-oh-usa.html
2003,"February 22, 2003",U.S. Bank Arena,"Cincinnati, OH",/images/2003-02-22.png,https://phish.net/setlists/phish-february-22-2003-us-bank-arena-cincinnati-oh-usa.html
2003,"February 24, 2003",Continental Airlines Arena,"East Rutherford, NJ",/images/2003-02-24.png,https://phish.net/setlists/phish-february-24-2003-continental-airlines-arena-east-rutherford-nj-usa.html
2003,"February 25, 2003",First Union Spectrum,"Philadelphia, PA",/images/2003-02-25.png,https://phish.net/setlists/phish-february-25-2003-first-union-spectrum-philadelphia-pa-usa.html
2003,"February 26, 2003",Worcester Centrum Centre,"Worcester, MA",/images/2003-02-26.png,https://phish.net/setlists/phish-february-26-2003-worcester-centrum-centre-worcester-ma-usa.html
2003,"February 28, 2003",Nassau Coliseum,"Uniondale, NY",/images/2003-02-28.png,https://phish.net/setlists/phish-february-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,"March 1, 2003",Greensboro Coliseum,"Greensboro, NC",/images/2003-03-01.png,https://phish.net/setlists/phish-march-01-2003-greensboro-coliseum-greensboro-nc-usa.html
2003,"July 7, 2003",Cricket Pavilion,"Phoenix, AZ",/images/2003-07-07.png,https://phish.net/setlists/phish-july-07-2003-cricket-pavilion-phoenix-az-usa.html
2003,"July 8, 2003",Coors Amphitheatre,"Chula Vista, CA",/images/2003-07-08.png,https://phish.net/setlists/phish-july-08-2003-coors-amphitheatre-chula-vista-ca-usa.html
2003,"July 9, 2003",Shoreline Amphitheatre,"Mountain View, CA",/images/2003-07-09.png,https://phish.net/setlists/phish-july-09-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,"July 10, 2003",Shoreline Amphitheatre,"Mountain View, CA",/images/2003-07-10.png,https://phish.net/setlists/phish-july-10-2003-shoreline-amphitheatre-mountain-view-ca-usa.html
2003,"July 12, 2003",Gorge Amphitheatre,"George, WA",/images/2003-07-12.png,https://phish.net/setlists/phish-july-12-2003-gorge-amphitheatre-george-wa-usa.html
2003,"July 13, 2003",Gorge Amphitheatre,"George, WA",/images/2003-07-13.png,https://phish.net/setlists/phish-july-13-2003-gorge-amphitheatre-george-wa-usa.html
2003,"July 15, 2003",USANA Amphitheatre ,"West Valley City, UT",/images/2003-07-15.png,https://phish.net/setlists/phish-july-15-2003-usana-amphitheatre-west-valley-city-ut-usa.html
2003,"July 17, 2003",Verizon Wireless Amphitheater Kansas City,"Bonner Springs, KS",/images/2003-07-17.JPG,https://phish.net/setlists/phish-july-17-2003-verizon-wireless-amphitheater-kansas-city-bonner-springs-ks-usa.html
2003,"July 18, 2003",Alpine Valley,"East Troy, WI",/images/2003-07-18.png,https://phish.net/setlists/phish-july-18-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,"July 19, 2003",Alpine Valley,"East Troy, WI",/images/2003-07-19.JPG,https://phish.net/setlists/phish-july-19-2003-alpine-valley-music-theatre-east-troy-wi-usa.html
2003,"July 21, 2003",Deer Creek,"Noblesville, IN",/images/2003-07-21.png,https://phish.net/setlists/phish-july-21-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,"July 22, 2003",Deer Creek,"Noblesville, IN",/images/2003-07-22.png,https://phish.net/setlists/phish-july-22-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,"July 23, 2003",Deer Creek,"Noblesville, IN",/images/2003-07-23.png,https://phish.net/setlists/phish-july-23-2003-verizon-wireless-music-center-noblesville-in-usa.html
2003,"July 25, 2003",Verizon Wireless Amphitheatre,"Charlotte, NC",/images/2003-07-25.JPG,https://phish.net/setlists/phish-july-25-2003-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa.html
2003,"July 26, 2003",HiFi Buys Amphitheatre,"Atlanta, GA",/images/2003-07-26.png,https://phish.net/setlists/phish-july-26-2003-hifi-buys-amphitheatre-atlanta-ga-usa.html
2003,"July 27, 2003",ALLTEL Pavilion,"Raleigh, NC",/images/2003-07-27.JPG,https://phish.net/setlists/phish-july-27-2003-alltel-pavilion-raleigh-nc-usa.html
2003,"July 29, 2003",Post-Gazette Pavilion At Star Lake,"Burgettstown, PA",/images/2003-07-29.JPG,https://phish.net/setlists/phish-july-29-2003-post-gazette-pavilion-at-star-lake-burgettstown-pa-usa.html
2003,"July 30, 2003",Tweeter Center At The Waterfront,"Camden, NJ",/images/2003-07-30.png,https://phish.net/setlists/phish-july-30-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,"July 31, 2003",Tweeter Center At The Waterfront,"Camden, NJ",/images/2003-07-31.png,https://phish.net/setlists/phish-july-31-2003-tweeter-center-at-the-waterfront-camden-nj-usa.html
2003,"August 1, 2003",IT,"Limestone, ME",,https://phish.net/setlists/phish-august-01-2003-loring-commerce-centre-limestone-me-usa.html
2003,"August 2, 2003",IT,"Limestone, ME",/images/2003-08-02.png,https://phish.net/setlists/phish-august-02-2003-loring-commerce-centre-limestone-me-usa.html
2003,"August 3, 2003",IT,"Limestone, ME",/images/2003-08-03.png,https://phish.net/setlists/phish-august-03-2003-loring-commerce-centre-limestone-me-usa.html
2003,"November 28, 2003",Nassau Veterans Memorial Coliseum,"Uniondale, NY",/images/2003-11-28.png,https://phish.net/setlists/phish-november-28-2003-nassau-coliseum-uniondale-ny-usa.html
2003,"November 29, 2003",Wachovia Spectrum,"Philadelphia, PA",/images/2003-11-29.png,https://phish.net/setlists/phish-november-29-2003-wachovia-spectrum-philadelphia-pa-usa.html
2003,"December 1, 2003",Pepsi Arena,"Albany, NY",/images/2003-12-01.png,https://phish.net/setlists/phish-december-01-2003-pepsi-arena-albany-ny-usa.html
2003,"December 2, 2003",FleetCenter,"Boston, MA",/images/2003-12-02.png,https://phish.net/setlists/phish-december-02-2003-fleetcenter-boston-ma-usa.html
2003,"December 28, 2003",American Airlines Arena,"Miami, FL",/images/2003-12-28.png,https://phish.net/setlists/phish-december-28-2003-american-airlines-arena-miami-fl-usa.html
2003,"December 29, 2003",American Airlines Arena,"Miami, FL",/images/2003-12-29.png,https://phish.net/setlists/phish-december-29-2003-american-airlines-arena-miami-fl-usa.html
2003,"December 30, 2003",American Airlines Arena,"Miami, FL",/images/2003-12-30.png,https://phish.net/setlists/phish-december-30-2003-american-airlines-arena-miami-fl-usa.html
2003,"December 31, 2003",American Airlines Arena,"Miami, FL",/images/2003-12-31.png,https://phish.net/setlists/phish-december-31-2003-american-airlines-arena-miami-fl-usa.html
2004,"April 15, 2004",Thomas & Mack Center,"Las Vegas, NV",/images/2004-04-15.png,https://phish.net/setlists/phish-april-15-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,"April 16, 2004",Thomas & Mack Center,"Las Vegas, NV",/images/2004-04-16.png,https://phish.net/setlists/phish-april-16-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,"April 17, 2004",Thomas & Mack Center,"Las Vegas, NV",/images/2004-04-17.png,https://phish.net/setlists/phish-april-17-2004-thomas-mack-center-las-vegas-nv-usa.html
2004,"June 17, 2004",KeySpan Park,"Brooklyn, NY",/images/2004-06-17.png,https://phish.net/setlists/phish-june-17-2004-keyspan-park-brooklyn-ny-usa.html
2004,"June 18, 2004",KeySpan Park,"Brooklyn, NY",/images/2004-06-18.png,https://phish.net/setlists/phish-june-18-2004-keyspan-park-brooklyn-ny-usa.html
2004,"June 19, 2004",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/2004-06-19.png,https://phish.net/setlists/phish-june-19-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
2004,"June 20, 2004",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/2004-06-20.png,https://phish.net/setlists/phish-june-20-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
2004,"June 23, 2004",Deer Creek,"Noblesville, IN",/images/2004-06-23.png,https://phish.net/setlists/phish-june-23-2004-verizon-wireless-music-center-noblesville-in-usa.html
2004,"June 24, 2004",Deer Creek,"Noblesville, IN",/images/2004-06-24.png,https://phish.net/setlists/phish-june-24-2004-verizon-wireless-music-center-noblesville-in-usa.html
2004,"June 25, 2004",Alpine Valley,"East Troy, WI",/images/2004-06-25.png,https://phish.net/setlists/phish-june-25-2004-alpine-valley-music-theatre-east-troy-wi-usa.html
2004,"June 26, 2004",Alpine Valley,"East Troy, WI",/images/2004-06-26.png,https://phish.net/setlists/phish-june-26-2004-alpine-valley-music-theatre-east-troy-wi-usa.html
2004,"August 9, 2004",Hampton Coliseum,"Hampton, VA",/images/2004-08-09.png,https://phish.net/setlists/phish-august-09-2004-hampton-coliseum-hampton-va-usa.html
2004,"August 10, 2004",Tweeter Center,"Mansfield, MA",/images/2004-08-10.png,https://phish.net/setlists/phish-august-10-2004-tweeter-center-mansfield-ma-usa.html
2004,"August 11, 2004",Tweeter Center,"Mansfield, MA",/images/2004-08-11.png,https://phish.net/setlists/phish-august-11-2004-tweeter-center-mansfield-ma-usa.html
2004,"August 12, 2004",Tweeter Center At The Waterfront,"Camden, NJ",/images/2004-08-12.png,https://phish.net/setlists/phish-august-12-2004-tweeter-center-at-the-waterfront-camden-nj-usa.html
2004,"August 14, 2004",Coventry,"Coventry, VT",/images/2004-08-14.png,https://phish.net/setlists/phish-august-14-2004-newport-state-airport-coventry-vt-usa.html
2004,"August 15, 2004",Coventry,"Coventry, VT",/images/2004-08-15.png,https://phish.net/setlists/phish-august-15-2004-newport-state-airport-coventry-vt-usa.html
2009,"March 6, 2009",Hampton Coliseum,"Hampton, VA",/images/2009-03-06.png,https://phish.net/setlists/phish-march-06-2009-hampton-coliseum-hampton-va-usa.html
2009,"March 7, 2009",Hampton Coliseum,"Hampton, VA",/images/2009-03-07.png,https://phish.net/setlists/phish-march-07-2009-hampton-coliseum-hampton-va-usa.html
2009,"March 8, 2009",Hampton Coliseum,"Hampton, VA",/images/2009-03-08.png,https://phish.net/setlists/phish-march-08-2009-hampton-coliseum-hampton-va-usa.html
2009,"May 31, 2009",Fenway Park,"Boston, MA",/images/2009-05-31.png,https://phish.net/setlists/phish-may-31-2009-fenway-park-boston-ma-usa.html
2009,"June 2, 2009",Nikon At Jones Beach Theater,"Wantagh, NY",/images/2009-06-02.png,https://phish.net/setlists/phish-june-02-2009-nikon-at-jones-beach-theater-wantagh-ny-usa.html
2009,"June 4, 2009",Nikon At Jones Beach Theater,"Wantagh, NY",/images/2009-06-04.png,https://phish.net/setlists/phish-june-04-2009-nikon-at-jones-beach-theater-wantagh-ny-usa.html
2009,"June 5, 2009",Nikon At Jones Beach Theater,"Wantagh, NY",/images/2009-06-05.png,https://phish.net/setlists/phish-june-05-2009-nikon-at-jones-beach-theater-wantagh-ny-usa.html
2009,"June 6, 2009",Comcast Center,"Mansfield, MA",/images/2009-06-06.png,https://phish.net/setlists/phish-june-06-2009-comcast-center-mansfield-ma-usa.html
2009,"June 7, 2009",Susquehanna Bank Center,"Camden, NJ",/images/2009-06-07.png,https://phish.net/setlists/phish-june-07-2009-susquehanna-bank-center-camden-nj-usa.html
2009,"June 9, 2009",Asheville Civic Center,"Asheville, NC",/images/2009-06-09.jpg,https://phish.net/setlists/phish-june-09-2009-asheville-civic-center-asheville-nc-usa.html
2009,"June 10, 2009",Thompson-Boling Arena,"Knoxville, TN",/images/2009-06-10.JPG,https://phish.net/setlists/phish-june-10-2009-thompson-boling-arena-knoxville-tn-usa.html
2009,"June 12, 2009",Bonnaroo Music & Arts Festival,"Manchester, TN",/images/2009-06-12.jpg,https://phish.net/setlists/phish-june-12-2009-bonnaroo-music-arts-festival-manchester-tn-usa.html
2009,"June 14, 2009",Bonnaroo Music & Arts Festival,"Manchester, TN",/images/2009-06-14.jpg,https://phish.net/setlists/phish-june-14-2009-bonnaroo-music-arts-festival-manchester-tn-usa.html
2009,"June 16, 2009",The Fox Theatre,"St. Louis, MO",/images/2009-06-16.JPG,https://phish.net/setlists/phish-june-16-2009-the-fox-theatre-st-louis-mo-usa.html
2009,"June 18, 2009",Post-Gazette Pavilion,"Burgettstown, PA",/images/2009-06-18.JPG,https://phish.net/setlists/phish-june-18-2009-post-gazette-pavilion-burgettstown-pa-usa.html
2009,"June 19, 2009",Deer Creek,"Noblesville, IN",/images/2009-06-19.JPG,https://phish.net/setlists/phish-june-19-2009-verizon-wireless-music-center-noblesville-in-usa.html
2009,"June 20, 2009",Alpine Valley,"East Troy, WI",/images/2009-06-20.JPG,https://phish.net/setlists/phish-june-20-2009-alpine-valley-music-theatre-east-troy-wi-usa.html
2009,"June 21, 2009",Alpine Valley,"East Troy, WI",/images/2009-06-21.JPG,https://phish.net/setlists/phish-june-21-2009-alpine-valley-music-theatre-east-troy-wi-usa.html
2009,"July 30, 2009",Red Rocks Amphitheatre,"Morrison, CO",/images/2009-07-30.JPG,https://phish.net/setlists/phish-july-30-2009-red-rocks-amphitheatre-morrison-co-usa.html
2009,"July 31, 2009",Red Rocks Amphitheatre,"Morrison, CO",/images/2009-07-31.JPG,https://phish.net/setlists/phish-july-31-2009-red-rocks-amphitheatre-morrison-co-usa.html
2009,"August 1, 2009",Red Rocks Amphitheatre,"Morrison, CO",/images/2009-08-01.JPG,https://phish.net/setlists/phish-august-01-2009-red-rocks-amphitheatre-morrison-co-usa.html
2009,"August 2, 2009",Red Rocks Amphitheatre,"Morrison, CO",/images/2009-08-02.JPG,https://phish.net/setlists/phish-august-02-2009-red-rocks-amphitheatre-morrison-co-usa.html
2009,"August 5, 2009",Shoreline Amphitheatre,"Mountain View, CA",/images/2009-08-05.JPG,https://phish.net/setlists/phish-august-05-2009-shoreline-amphitheatre-mountain-view-ca-usa.html
2009,"August 7, 2009",Gorge Amphitheatre,"George, WA",/images/2009-08-07.JPG,https://phish.net/setlists/phish-august-07-2009-gorge-amphitheatre-george-wa-usa.html
2009,"August 8, 2009",Gorge Amphitheatre,"George, WA",/images/2009-08-08.JPG,https://phish.net/setlists/phish-august-08-2009-gorge-amphitheatre-george-wa-usa.html
2009,"August 11, 2009",Toyota Park,"Bridgeview, IL",/images/2009-08-11.JPG,https://phish.net/setlists/phish-august-11-2009-toyota-park-bridgeview-il-usa.html
2009,"August 13, 2009",Darien Lake Performing Arts Center,"Darien Center, NY",/images/2009-08-13.png,https://phish.net/setlists/phish-august-13-2009-darien-lake-performing-arts-center-darien-center-ny-usa.html
2009,"August 14, 2009",The Comcast Theatre,"Hartford, CT",/images/2009-08-14.png,https://phish.net/setlists/phish-august-14-2009-the-comcast-theatre-hartford-ct-usa.html
2009,"August 15, 2009",Merriweather Post Pavilion,"Columbia, MD",/images/2009-08-15.png,https://phish.net/setlists/phish-august-15-2009-merriweather-post-pavilion-columbia-md-usa.html
2009,"August 16, 2009",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/2009-08-16.png,https://phish.net/setlists/phish-august-16-2009-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
2009,"October 29, 2009",Festival 8,"Indio, CA",,https://phish.net/setlists/phish-october-29-2009-empire-polo-club-indio-ca-usa.html
2009,"October 30, 2009",Festival 8,"Indio, CA",/images/2009-10-30.png,https://phish.net/setlists/phish-october-30-2009-empire-polo-club-indio-ca-usa.html
2009,"October 31, 2009",Festival 8,"Indio, CA",/images/2009-10-31.png,https://phish.net/setlists/phish-october-31-2009-empire-polo-club-indio-ca-usa.html
2009,"November 1, 2009",Festival 8,"Indio, CA",/images/2009-11-01.png,https://phish.net/setlists/phish-november-01-2009-empire-polo-club-indio-ca-usa.html
2009,"November 18, 2009",Cobo Arena,"Detroit, MI",/images/2009-11-18.jpg,https://phish.net/setlists/phish-november-18-2009-cobo-arena-detroit-mi-usa.html
2009,"November 20, 2009",U.S. Bank Arena,"Cincinnati, OH",/images/2009-11-20.JPG,https://phish.net/setlists/phish-november-20-2009-us-bank-arena-cincinnati-oh-usa.html
2009,"November 21, 2009",U.S. Bank Arena,"Cincinnati, OH",/images/2009-11-21.JPG,https://phish.net/setlists/phish-november-21-2009-us-bank-arena-cincinnati-oh-usa.html
2009,"November 22, 2009",War Memorial At Oncenter,"Syracuse, NY",/images/2009-11-22.png,https://phish.net/setlists/phish-november-22-2009-war-memorial-at-oncenter-syracuse-ny-usa.html
2009,"November 24, 2009",Wachovia Center,"Philadelphia, PA",/images/2009-11-24.png,https://phish.net/setlists/phish-november-24-2009-wachovia-center-philadelphia-pa-usa.html
2009,"November 25, 2009",Wachovia Center,"Philadelphia, PA",/images/2009-11-25.png,https://phish.net/setlists/phish-november-25-2009-wachovia-center-philadelphia-pa-usa.html
2009,"November 27, 2009",Times Union Center,"Albany, NY",/images/2009-11-27.png,https://phish.net/setlists/phish-november-27-2009-times-union-center-albany-ny-usa.html
2009,"November 28, 2009",Times Union Center,"Albany, NY",/images/2009-11-28.png,https://phish.net/setlists/phish-november-28-2009-times-union-center-albany-ny-usa.html
2009,"November 29, 2009",Cumberland County Civic Center,"Portland, ME",/images/2009-11-29.JPG,https://phish.net/setlists/phish-november-29-2009-cumberland-county-civic-center-portland-me-usa.html
2009,"December 2, 2009",Madison Square Garden,"New York, NY",/images/2009-12-02.png,https://phish.net/setlists/phish-december-02-2009-madison-square-garden-new-york-ny-usa.html
2009,"December 3, 2009",Madison Square Garden,"New York, NY",/images/2009-12-03.png,https://phish.net/setlists/phish-december-03-2009-madison-square-garden-new-york-ny-usa.html
2009,"December 4, 2009",Madison Square Garden,"New York, NY",/images/2009-12-04.png,https://phish.net/setlists/phish-december-04-2009-madison-square-garden-new-york-ny-usa.html
2009,"December 5, 2009",John Paul Jones Arena,"Charlottesville, VA",/images/2009-12-05.jpg,https://phish.net/setlists/phish-december-05-2009-john-paul-jones-arena-charlottesville-va-usa.html
2009,"December 28, 2009",American Airlines Arena,"Miami, FL",/images/2009-12-28.png,https://phish.net/setlists/phish-december-28-2009-american-airlines-arena-miami-fl-usa.html
2009,"December 29, 2009",American Airlines Arena,"Miami, FL",/images/2009-12-29.png,https://phish.net/setlists/phish-december-29-2009-american-airlines-arena-miami-fl-usa.html
2009,"December 30, 2009",American Airlines Arena,"Miami, FL",/images/2009-12-30.png,https://phish.net/setlists/phish-december-30-2009-american-airlines-arena-miami-fl-usa.html
2009,"December 31, 2009",American Airlines Arena,"Miami, FL",/images/2009-12-31.png,https://phish.net/setlists/phish-december-31-2009-american-airlines-arena-miami-fl-usa.html
2010,"June 11, 2010",Toyota Park,"Bridgeview, IL",/images/2010-06-11.JPG,https://phish.net/setlists/phish-june-11-2010-toyota-park-bridgeview-il-usa.html
2010,"June 12, 2010",Blossom Music Center,"Cuyahoga Falls, OH",/images/2010-06-12.JPG,https://phish.net/setlists/phish-june-12-2010-blossom-music-center-cuyahoga-falls-oh-usa.html
2010,"June 13, 2010",Hersheypark Stadium,"Hershey, PA",/images/2010-06-13.png,https://phish.net/setlists/phish-june-13-2010-hersheypark-stadium-hershey-pa-usa.html
2010,"June 15, 2010",NTelos Pavilion,"Portsmouth, VA",/images/2010-06-15.JPG,https://phish.net/setlists/phish-june-15-2010-ntelos-pavilion-portsmouth-va-usa.html
2010,"June 17, 2010",The Comcast Theatre,"Hartford, CT",/images/2010-06-17.JPG,https://phish.net/setlists/phish-june-17-2010-the-comcast-theatre-hartford-ct-usa.html
2010,"June 18, 2010",The Comcast Theatre,"Hartford, CT",/images/2010-06-18.png,https://phish.net/setlists/phish-june-18-2010-the-comcast-theatre-hartford-ct-usa.html
2010,"June 19, 2010",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/2010-06-19.png,https://phish.net/setlists/phish-june-19-2010-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
2010,"June 20, 2010",Saratoga Performing Arts Center,"Saratoga Springs, NY",/images/2010-06-20.png,https://phish.net/setlists/phish-june-20-2010-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
2010,"June 22, 2010",Comcast Center,"Mansfield, MA",/images/2010-06-22.JPG,https://phish.net/setlists/phish-june-22-2010-comcast-center-mansfield-ma-usa.html
2010,"June 24, 2010",Susquehanna Bank Center,"Camden, NJ",/images/2010-06-24.JPG,https://phish.net/setlists/phish-june-24-2010-susquehanna-bank-center-camden-nj-usa.html
2010,"June 25, 2010",Susquehanna Bank Center,"Camden, NJ",/images/2010-06-25.JPG,https://phish.net/setlists/phish-june-25-2010-susquehanna-bank-center-camden-nj-usa.html
2010,"June 26, 2010",Merriweather Post Pavilion,"Columbia, MD",/images/2010-06-26.png,https://phish.net/setlists/phish-june-26-2010-merriweather-post-pavilion-columbia-md-usa.html
2010,"June 27, 2010",Merriweather Post Pavilion,"Columbia, MD",/images/2010-06-27.png,https://phish.net/setlists/phish-june-27-2010-merriweather-post-pavilion-columbia-md-usa.html
2010,"June 29, 2010",CMAC Performing Arts Center,"Canandaigua, NY",/images/2010-06-29.JPG,https://phish.net/setlists/phish-june-29-2010-cmac-performing-arts-center-canandaigua-ny-usa.html
